url,marca,nombre,genero (desde el titulo),acordes_principales,rating,piramide_olfativa
https://www.fragrantica.es/perfume/Boucheron/Jaipur-136.html,,Jaipur Boucheron,Mujeres,"['afrutados', 'florales', 'floral blanco', 'rosas', 'atalcado', 'cálido especiado', 'ámbar', 'amaderado', 'dulce', 'avainillado']",3.98,"{'notas_de_salida': ['durazno (melocotón)', 'ciruela', 'chabacano', 'piña', 'fresia'], 'notas_de_corazon': ['rosa', 'peonía', 'clavel', 'jazmín', 'raíz de lirio', 'orquídea', 'acacia negra (robinia)', 'lirio de los valles (muguete)'], 'notas_de_base': ['sándalo', 'heliotropo', 'benjuí', 'vainilla', 'ámbar', 'styrax', 'almizcle', 'cedro de Virginia']}"
https://www.fragrantica.es/perfume/Boucheron/Jaipur-Saphir-138.html,,Jaipur Saphir Boucheron,Mujeres,"['cítrico', 'afrutados', 'florales', 'atalcado', 'cálido especiado', 'ámbar', 'dulce', 'canela', 'avainillado', 'almizclado']",4.18,"{'notas_de_salida': ['durazno blanco (melocotón blanco)', 'cardamomo', 'yuzu', 'mandarina'], 'notas_de_corazon': ['heliotropo', 'magnolia', 'canela', 'jazmín'], 'notas_de_base': ['vainilla', 'almizcle', 'benjuí', 'ámbar']}"
https://www.fragrantica.com/perfume/Versace/Versace-Pour-Homme-Dylan-Blue-40031.html,,Versace Pour Homme Dylan Blue Versace,for men,"['citrus', 'woody', 'smoky', 'musky', 'aromatic', 'aquatic', 'fresh', 'amber', 'warm spicy', 'fresh spicy']",4.17,"{'notas_de_salida': [], 'notas_de_corazon': [], 'notas_de_base': ['Incense', 'Musk', 'Tonka Bean', 'Saffron']}"
https://www.fragrantica.es/perfume/Aramis/Aramis-Always-for-Her-114.html,,Aramis Always for Her Aramis,Mujeres,"['florales', 'lactónico', 'balsámico', 'verde', 'ámbar', 'amaderado', 'dulce', 'ahumado', 'salado', 'fresco especiado']",3.58,"{'notas_de_salida': ['flor del berro (flor del cobre)', 'mandarina'], 'notas_de_corazon': ['reseda (miñoneta)', 'hibisco (flor de Jamaica, cayena)', 'magnolia'], 'notas_de_base': ['leche', 'incienso', 'maderas exóticas', 'ládano']}"
https://www.fragrantica.es/perfume/Bill-Blass/Nude-130.html,,Nude Bill Blass,Mujeres,"['fresco', 'Floral amarillo', 'aromático', 'verde', 'atalcado', 'aldehídico', 'amaderado', 'terrosos', 'iris', 'musgoso']",3.8,"{'notas_de_salida': ['aldehídos', 'gálbano', 'romero', 'bergamota'], 'notas_de_corazon': ['musgo de roble', 'narciso', 'ylang-ylang', 'jazmín', 'rosa'], 'notas_de_base': ['raíz de lirio', 'almizcle', 'sándalo', 'vetiver']}"
https://www.fragrantica.es/perfume/Guerlain/Nahema-46.html,,Nahema Guerlain,Mujeres,"['afrutados', 'florales', 'floral blanco', 'fresco', 'balsámico', 'verde', 'rosas', 'aldehídico', 'amaderado', 'dulce']",4.2,"{'notas_de_salida': ['rosa', 'durazno (melocotón)', 'aldehídos', 'notas verdes', 'bergamota'], 'notas_de_corazon': ['rosa de Bulgaria (rosa Damascena de Bulgaria)', 'jacinto', 'ylang-ylang', 'lila', 'jazmín', 'lirio de los valles (muguete)'], 'notas_de_base': ['bálsamo del Perú', 'sándalo', 'maracuyá (fruta de la pasión)', 'vainilla', 'vetiver']}"
https://www.fragrantica.es/perfume/Guerlain/L-Instant-de-Guerlain-pour-Homme-52.html,,L'Instant de Guerlain pour Homme Guerlain,Hombres,"['cítrico', 'pachulí', 'cacao', 'anís', 'aromático', 'atalcado', 'cálido especiado', 'amaderado', 'fresco especiado', 'almizclado']",4.31,"{'notas_de_salida': ['limón (lima ácida)', 'anís', 'bergamota', 'toronja (pomelo)', 'jazmín'], 'notas_de_corazon': ['cacao', 'pachulí', 'sándalo', 'té', 'cedro', 'lavanda'], 'notas_de_base': ['almizcle natural', 'semillas de hibisco', 'resina de elemí']}"
https://www.fragrantica.es/perfume/Aramis/Aramis-900-116.html,,Aramis 900 Aramis,Hombres,"['florales', 'floral blanco', 'aromático', 'rosas', 'atalcado', 'cálido especiado', 'amaderado', 'terrosos', 'musgoso', 'almizclado']",4.18,"{'notas_de_salida': ['cilantro', 'notas verdes', 'palo de rosa de Brasil', 'bergamota', 'limón (lima ácida)'], 'notas_de_corazon': ['rosa', 'clavel', 'geranio', 'lirio de los valles (muguete)', 'jazmín', 'raíz de lirio'], 'notas_de_base': ['musgo de roble', 'algalia (civet)', 'pachulí', 'vetiver', 'sándalo', 'ámbar']}"
https://www.fragrantica.es/perfume/Divine/L-Ame-Soeur-41.html,,L'Ame Soeur Divine,Mujeres,"['florales', 'floral blanco', 'jabonoso', 'fresco', 'Floral amarillo', 'rosas', 'aldehídico', 'ámbar', 'amaderado', 'dulce']",4.24,"{'notas_de_salida': ['aldehídos'], 'notas_de_corazon': ['rosa de Bulgaria (rosa Damascena de Bulgaria)', 'ylang-ylang', 'jazmín'], 'notas_de_base': ['rosa de mayo', 'ámbar', 'liatris (liátride)', 'vetiver']}"
https://www.fragrantica.es/perfume/Aramis/Aramis-Life-120.html,,Aramis Life Aramis,Hombres,"['cítrico', 'cuero', 'aromático', 'verde', 'acuático', 'atalcado', 'cálido especiado', 'amaderado', 'ozónico', 'fresco especiado']",3.92,"{'notas_de_salida': ['lima (limón verde)', 'bergamota'], 'notas_de_corazon': ['hojas de violeta', 'pepino', 'cardamomo', 'menta'], 'notas_de_base': ['cedro', 'cuero', 'sándalo', 'olivo']}"
https://www.fragrantica.com/perfume/Maison-Martin-Margiela/Jazz-Club-20541.html,,Jazz Club Maison Martin Margiela,for men,"['rum', 'woody', 'vanilla', 'powdery', 'soft spicy', 'aromatic', 'tobacco', 'amber', 'warm spicy', 'sweet']",4.2,"{'notas_de_salida': [], 'notas_de_corazon': [], 'notas_de_base': ['Tobacco Leaf', 'Vanilla Bean', 'Styrax']}"
https://www.fragrantica.com/perfume/Armaf/Club-de-Nuit-Intense-Man-34696.html,,Club de Nuit Intense Man Armaf,for men,"['citrus', 'woody', 'smoky', 'leather', 'aromatic', 'musky', 'fresh', 'sweet', 'fruity']",4.13,"{'notas_de_salida': [], 'notas_de_corazon': [], 'notas_de_base': ['Musk', 'Ambergris', 'Patchouli', 'Vanilla']}"
https://www.fragrantica.es/perfume/Elizabeth-Arden/Blue-Grass-91.html,,Blue Grass Elizabeth Arden,Mujeres,"['floral blanco', 'florales', 'lavanda', 'fresco', 'aromático', 'cálido especiado', 'aldehídico', 'amaderado', 'ámbar', 'fresco especiado']",3.51,"{'notas_de_salida': ['aldehídos', 'lavanda', 'geranio', 'azucena', 'bergamota', 'flor de azahar del naranjo', 'neroli'], 'notas_de_corazon': ['lavanda', 'clavel', 'especias', 'clavo de olor', 'narciso', 'hoja de laurel', 'jazmín', 'nardos', 'rosa'], 'notas_de_base': ['benjuí', 'sándalo', 'vetiver', 'almizcle', 'cedro', 'haba tonka']}"
https://www.fragrantica.es/perfume/Nina-Ricci/Nina-147.html,,Nina Nina Ricci,Mujeres,"['cítrico', 'afrutados', 'florales', 'fresco', 'lactónico', 'verde', 'amaderado', 'dulce', 'nueces', 'almizclado']",3.85,"{'notas_de_salida': ['limón de Amalfi (lima de Amalfi)', 'lima (limón verde)'], 'notas_de_corazon': ['manzana Granny Smith', 'praliné', 'peonía', 'datura'], 'notas_de_base': ['árbol de manzano', 'almizcle', 'cedro de Virginia']}"
https://www.fragrantica.es/perfume/Chanel/Chanel-N019-11.html,,Chanel N°19 Chanel,Mujeres,"['florales', 'floral blanco', 'fresco especiado', 'aromático', 'verde', 'atalcado', 'amaderado', 'terrosos', 'iris', 'musgoso']",4.1,"{'notas_de_salida': ['gálbano', 'jacinto', 'bergamota', 'neroli'], 'notas_de_corazon': ['iris', 'raíz de lirio', 'rosa', 'narciso', 'lirio de los valles (muguete)', 'jazmín', 'ylang-ylang'], 'notas_de_base': ['musgo de roble', 'vetiver', 'cuero', 'cedro', 'almizcle', 'sándalo']}"
https://www.fragrantica.es/perfume/Guerlain/Vol-de-Nuit-49.html,,Vol de Nuit Guerlain,Mujeres,"['cítrico', 'florales', 'aromático', 'verde', 'atalcado', 'amaderado', 'terrosos', 'violeta', 'iris', 'musgoso']",4.4,"{'notas_de_salida': ['gálbano', 'narciso', 'bergamota', 'flor de azahar del naranjo', 'limón (lima ácida)', 'naranja', 'mandarina'], 'notas_de_corazon': ['iris', 'narciso', 'aldehídos', 'vainilla', 'violeta', 'clavel de Indonesia', 'rosa', 'jazmín'], 'notas_de_base': ['musgo de roble', 'raíz de lirio', 'sándalo', 'especias', 'almizcle']}"
https://www.fragrantica.es/perfume/Annayake/Undo-pour-Homme-110.html,,Undo pour Homme Annayake,Hombres,"['cítrico', 'musgoso', 'lavanda', 'aromático', 'verde', 'tabaco', 'amaderado', 'dulce', 'fresco especiado', 'almizclado']",4.04,"{'notas_de_salida': ['bergamota', 'limón (lima ácida)', 'mandarina'], 'notas_de_corazon': ['té verde', 'lavanda', 'nuez moscada', 'cilantro'], 'notas_de_base': ['hojas de tabaco', 'musgo de roble', 'cedro', 'ládano', 'almizcle']}"
https://www.fragrantica.es/perfume/L-Artisan-Parfumeur/Mandarine-Tout-Simplement-102.html,,Mandarine Tout Simplement L'Artisan Parfumeur,Hombres y Mujeres,"['cítrico', 'florales', 'tropical', 'lactónico', 'cálido especiado', 'amaderado']",3.64,"{'notas_de_salida': [], 'notas_de_corazon': [], 'notas_de_base': []}"
https://www.fragrantica.es/perfume/Aramis/Tuscany-Per-Uomo-123.html,,Tuscany Per Uomo Aramis,Hombres,"['cítrico', 'lavanda', 'cuero', 'anís', 'aromático', 'cálido especiado', 'amaderado', 'dulce', 'especiado suave', 'fresco especiado']",4.31,"{'notas_de_salida': ['limón (lima ácida)', 'lavanda', 'bergamota', 'lima (limón verde)'], 'notas_de_corazon': ['anís', 'alcaravea', 'flor de azahar del naranjo', 'estragón'], 'notas_de_base': ['cuero', 'musgo de roble', 'albahaca', 'pachulí', 'sándalo', 'canela', 'haba tonka']}"
https://www.fragrantica.es/perfume/Lattafa-Perfumes/Yara-Tous-83320.html#cc222147,,Yara Tous Lattafa Perfumes,Mujeres,"['afrutados', 'floral blanco', 'tropical', 'lactónico', 'coco', 'atalcado', 'amaderado', 'dulce', 'avainillado', 'almizclado']",3.84,"{'notas_de_salida': ['mango', 'coco', 'maracuyá (fruta de la pasión)'], 'notas_de_corazon': ['jazmín', 'flor de azahar del naranjo', 'heliotropo'], 'notas_de_base': ['vainilla', 'almizcle', 'cachemira']}"
https://www.fragrantica.com/perfume/Maison-Francis-Kurkdjian/Baccarat-Rouge-540-33519.html,,Baccarat Rouge 540 Maison Francis Kurkdjian,for women and men,"['white floral', 'woody', 'metallic', 'aromatic', 'animalic', 'fresh', 'amber', 'warm spicy', 'fresh spicy']",3.82,"{'notas_de_salida': [], 'notas_de_corazon': [], 'notas_de_base': ['Fir Resin', 'Cedar', 'Sugar', 'Ambroxan', 'Oakmoss']}"
https://www.fragrantica.es/perfume/Annayake/Yukimi-111.html,,Yukimi Annayake,Mujeres,"['cítrico', 'afrutados', 'florales', 'aromático', 'verde', 'rosas', 'amaderado', 'ámbar', 'fresco especiado']",4.0,"{'notas_de_salida': ['menta', 'manzana', 'hojas verdes', 'mandarina'], 'notas_de_corazon': ['fresia', 'rosa', 'jazmín'], 'notas_de_base': ['arce', 'tuya (árbol de la vida)', 'ámbar', 'almizcle blanco']}"
https://www.fragrantica.es/perfume/Guerlain/Habit-Rouge-Eau-de-Toilette-16.html,,Habit Rouge Eau de Toilette Guerlain,Hombres,"['cítrico', 'florales', 'cuero', 'balsámico', 'aromático', 'rosas', 'cálido especiado', 'amaderado', 'ámbar', 'avainillado']",4.18,"{'notas_de_salida': ['limón (lima ácida)', 'palo de rosa de Brasil', 'naranja', 'bergamota', 'lima (limón verde)', 'naranja tangerina', 'albahaca'], 'notas_de_corazon': ['rosa', 'clavel', 'sándalo', 'canela', 'pachulí', 'jazmín', 'cedro'], 'notas_de_base': ['vainilla', 'cuero', 'ámbar', 'benjuí', 'musgo de roble', 'ládano']}"
https://www.fragrantica.es/perfume/Guerlain/Colours-of-Love-68.html,,Colours of Love Guerlain,Mujeres,"['cítrico', 'afrutados', 'florales', 'fresco', 'tropical', 'Floral amarillo', 'rosas', 'atalcado', 'dulce', 'violeta']",4.02,"{'notas_de_salida': ['maracuyá (fruta de la pasión)', 'violeta', 'toronja (pomelo)', 'kiwi'], 'notas_de_corazon': ['rosa', 'mimosa', 'casia', 'iris'], 'notas_de_base': ['almizcle', 'ámbar']}"
https://www.fragrantica.es/perfume/Divine/L-Homme-Sage-43.html,,L'Homme Sage Divine,Hombres,"['herbal', 'balsámico', 'aromático', 'cálido especiado', 'ámbar', 'amaderado', 'terrosos', 'dulce', 'ahumado', 'musgoso']",4.31,"{'notas_de_salida': ['azafrán', 'cardamomo', 'lichi', 'mandarina'], 'notas_de_corazon': ['siempreviva', 'madera de gaiac', 'pachulí', 'abeto', 'cedro'], 'notas_de_base': ['musgo de roble', 'incienso', 'ámbar']}"
https://www.fragrantica.es/perfume/Givenchy/Givenchy-pour-Homme-37.html,,Givenchy pour Homme Givenchy,Hombres,"['cítrico', 'lavanda', 'aromático', 'atalcado', 'amaderado', 'terrosos', 'ámbar', 'violeta', 'especiado suave', 'fresco especiado']",4.02,"{'notas_de_salida': ['mandarina', 'toronja (pomelo)', 'cilantro', 'violeta'], 'notas_de_corazon': ['vetiver', 'extracto de lavanda'], 'notas_de_base': ['cedro', 'ládano']}"
https://www.fragrantica.es/perfume/Yves-Saint-Laurent/Cinema-92.html,,Cinéma Yves Saint Laurent,Mujeres,"['cítrico', 'florales', 'floral blanco', 'fresco', 'atalcado', 'ámbar', 'dulce', 'avainillado']",4.1,"{'notas_de_salida': ['flor del almendro', 'clementina', 'ciclamen (violeta persa)'], 'notas_de_corazon': ['jazmín', 'peonía', 'amarilis'], 'notas_de_base': ['vainilla', 'ámbar', 'benjuí', 'almizcle blanco']}"
https://www.fragrantica.es/perfume/Boucheron/Jaipur-Homme-137.html,,Jaipur Homme Boucheron,Hombres,"['cítrico', 'florales', 'aromático', 'cálido especiado', 'ámbar', 'amaderado', 'canela', 'avainillado']",4.26,"{'notas_de_salida': ['cardamomo', 'limón (lima ácida)', 'lima (limón verde)', 'bergamota'], 'notas_de_corazon': ['canela', 'clavel', 'rosa', 'jazmín'], 'notas_de_base': ['benjuí', 'haba tonka', 'pachulí', 'cedro']}"
https://www.fragrantica.es/perfume/Bvlgari/Eau-Parfumee-au-The-Blanc-145.html,,Eau Parfumee au The Blanc Bvlgari,Hombres y Mujeres,"['cítrico', 'floral blanco', 'fresco', 'herbal', 'aromático', 'verde', 'atalcado', 'cálido especiado', 'fresco especiado', 'almizclado']",4.17,"{'notas_de_salida': ['té', 'abrótano', 'bergamota', 'flor de azahar del naranjo', 'naranja amarga'], 'notas_de_corazon': ['pimienta', 'cardamomo', 'cilantro'], 'notas_de_base': ['almizcle', 'notas amaderadas', 'jazmín', 'ámbar', 'rosa']}"
https://www.fragrantica.es/perfume/Yves-Saint-Laurent/Y-100.html,,Y Yves Saint Laurent,Mujeres,"['afrutados', 'floral blanco', 'florales', 'verde', 'atalcado', 'aldehídico', 'amaderado', 'terrosos', 'ámbar', 'musgoso']",4.17,"{'notas_de_salida': ['aldehídos', 'notas verdes', 'gálbano', 'madreselva', 'durazno (melocotón)', 'gardenia', 'ciruela mirabel'], 'notas_de_corazon': ['jacinto', 'raíz de lirio', 'ylang-ylang', 'jazmín', 'nardos', 'rosa de Bulgaria (rosa Damascena de Bulgaria)'], 'notas_de_base': ['musgo de roble', 'algalia (civet)', 'vetiver', 'pachulí', 'sándalo', 'benjuí', 'styrax', 'ámbar']}"
https://www.fragrantica.es/perfume/Hermes/Rocabar-26.html,,Rocabar Hermès,Hombres,"['cítrico', 'fresco', 'aromático', 'cálido especiado', 'ámbar', 'amaderado', 'avainillado', 'fresco especiado']",4.23,"{'notas_de_salida': ['esencia  de cedro', 'enebro de Virginia', 'cilantro', 'limón (lima ácida)', 'bergamota'], 'notas_de_corazon': ['ciprés italiano', 'cedro', 'cardamomo', 'clavel', 'violeta'], 'notas_de_base': ['abeto de Navidad', 'benjuí', 'vainilla', 'musgo de roble', 'pachulí']}"
https://www.fragrantica.es/perfume/Yves-Saint-Laurent/Baby-Doll-99.html,,Baby Doll Yves Saint Laurent,Mujeres,"['cítrico', 'afrutados', 'florales', 'fresco', 'rosas', 'verde', 'atalcado', 'amaderado', 'dulce', 'avainillado']",3.82,"{'notas_de_salida': ['grosellas negras', 'piña', 'naranja', 'manzana'], 'notas_de_corazon': ['rosa', 'fresia', 'heliotropo', 'lirio de los valles (muguete)'], 'notas_de_base': ['vainilla', 'cedro', 'sándalo', 'haba tonka']}"
https://www.fragrantica.es/perfume/Dior/J-adore-Eau-de-Toilette-2002-5.html,,J'adore Eau de Toilette 2002 Dior,Mujeres,"['cítrico', 'afrutados', 'floral blanco', 'florales', 'fresco', 'rosas', 'atalcado', 'dulce', 'fresco especiado', 'almizclado']",3.73,"{'notas_de_salida': ['ciruela', 'neroli', 'mandarina', 'bergamota', 'limón (lima ácida)', 'nuez moscada'], 'notas_de_corazon': ['jazmín', 'lirio de los valles (muguete)', 'violeta', 'orquídea', 'rosa', 'magnolia'], 'notas_de_base': ['ciruela', 'almizcle', 'vainilla']}"
https://www.fragrantica.com/perfume/Lattafa-Perfumes/Khamrah-Qahwa-88175.html,,Khamrah Qahwa Lattafa Perfumes,for women and men,"['vanilla', 'powdery', 'cinnamon', 'aromatic', 'coffee', 'amber', 'warm spicy', 'sweet']",4.44,"{'notas_de_salida': [], 'notas_de_corazon': [], 'notas_de_base': ['Vanilla', 'Coffee', 'Tonka Bean', 'Benzoin', 'Musk']}"
https://www.fragrantica.com/perfume/Tom-Ford/Tobacco-Vanille-1825.html,,Tobacco Vanille Tom Ford,for women and men,"['woody', 'vanilla', 'cacao', 'powdery', 'tobacco', 'warm spicy', 'sweet', 'fruity']",4.21,"{'notas_de_salida': [], 'notas_de_corazon': [], 'notas_de_base': ['Dried Fruits', 'Woody Notes']}"
https://www.fragrantica.es/perfume/Kenzo/L-Eau-par-Kenzo-78.html,,L'Eau par Kenzo Kenzo,Mujeres,"['florales', 'fresco', 'herbal', 'aromático', 'verde', 'acuático', 'atalcado', 'amaderado', 'fresco especiado', 'almizclado']",3.87,"{'notas_de_salida': ['carrizo', 'menta', 'lila verde', 'mandarina', 'pimienta rosa'], 'notas_de_corazon': ['nenúfar (lirio de agua)', 'pimienta', 'violeta', 'durazno blanco (melocotón blanco)', 'amarilis', 'rosa'], 'notas_de_base': ['cedro', 'almizcle blanco', 'vainilla']}"
https://www.fragrantica.es/perfume/Elizabeth-Arden/Green-Tea-83.html,,Green Tea Elizabeth Arden,Mujeres,"['cítrico', 'fresco', 'aromático', 'verde', 'fresco especiado']",3.83,"{'notas_de_salida': ['limón (lima ácida)', 'bergamota', 'menta', 'cáscara de naranja', 'ruibarbo'], 'notas_de_corazon': ['jazmín', 'almizcle', 'musgo de roble', 'hinojo', 'clavel', 'ámbar blanco'], 'notas_de_base': ['té verde', 'jazmín', 'almizcle', 'musgo de roble', 'semillas de apio', 'alcaravea', 'clavos de olor', 'ámbar']}"
https://www.fragrantica.es/perfume/Elizabeth-Arden/Splendor-89.html,,Splendor Elizabeth Arden,Mujeres,"['florales', 'floral blanco', 'fresco', 'verde', 'rosas', 'fresco especiado']",3.65,"{'notas_de_salida': ['jacinto', 'glicinia', 'fresia', 'peonía', 'guisante de olor', 'manzana', 'bergamota', 'piña'], 'notas_de_corazon': ['lirio de los valles (muguete)', 'azucena', 'jazmín', 'magnolia', 'rosa de té', 'rosa', 'orquídea', 'amapola'], 'notas_de_base': ['almizcle', 'cedro', 'sándalo', 'notas amaderadas oscuras', 'palo de rosa de Brasil', 'ámbar']}"
https://www.fragrantica.es/perfume/Lattafa-Perfumes/Ana-Abiyedh-Poudree-84590.html#cc222137,,Ana Abiyedh Poudrée Lattafa Perfumes,Mujeres,"['floral blanco', 'aromático', 'atalcado', 'amaderado', 'ámbar', 'dulce', 'avainillado', 'almizclado']",4.14,"{'notas_de_salida': ['flor de azahar del naranjo', 'rosa', 'jazmín'], 'notas_de_corazon': ['almizcle'], 'notas_de_base': ['vainilla', 'haba tonka', 'pachulí', 'cedro', 'vetiver']}"
https://www.fragrantica.es/perfume/Kenzo/Summer-by-Kenzo-76.html,,Summer by Kenzo Kenzo,Mujeres,"['cítrico', 'florales', 'floral blanco', 'almendrado', 'fresco', 'Floral amarillo', 'atalcado', 'amaderado', 'dulce', 'almizclado']",3.98,"{'notas_de_salida': ['cítricos', 'limón (lima ácida)', 'bergamota'], 'notas_de_corazon': ['mimosa', 'leche de almendras', 'lirio de los valles (muguete)', 'fresia', 'violeta', 'jazmín'], 'notas_de_base': ['almizcle', 'limón (lima ácida)', 'ámbar', 'notas amaderadas', 'styrax', 'cedro']}"
https://www.fragrantica.es/perfume/Lanvin/Arpege-Pour-Homme-14.html,,Arpege Pour Homme Lanvin,Hombres,"['cítrico', 'especiado suave', 'atalcado', 'cálido especiado', 'amaderado', 'terrosos', 'dulce', 'iris', 'avainillado', 'fresco especiado']",4.24,"{'notas_de_salida': ['pimienta rosa', 'naranja amarga', 'neroli', 'mandarina'], 'notas_de_corazon': ['iris', 'nuez moscada', 'jazmín'], 'notas_de_base': ['vainilla', 'haba tonka', 'sándalo', 'pachulí']}"
https://www.fragrantica.es/perfume/Aramis/Aramis-Life-My-Summer-121.html,,Aramis Life My Summer Aramis,Hombres,"['cítrico', 'cuero', 'aromático', 'verde', 'acuático', 'atalcado', 'cálido especiado', 'amaderado', 'ozónico', 'nueces']",4.07,"{'notas_de_salida': ['lima (limón verde)', 'pepino', 'bergamota', 'kumquat (naranja enana)'], 'notas_de_corazon': ['azafrán', 'menta', 'iris', 'hojas de violeta', 'olivo', 'cardamomo'], 'notas_de_base': ['avellana', 'cuero', 'cedro', 'sándalo']}"
https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-Stronger-With-You-Intensely-52802.html,,Emporio Armani Stronger With You Intensely  Giorgio Armani,for men,"['vanilla', 'caramel', 'powdery', 'cinnamon', 'soft spicy', 'aromatic', 'amber', 'warm spicy', 'sweet']",4.59,"{'notas_de_salida': [], 'notas_de_corazon': [], 'notas_de_base': ['Vanilla', 'Amber', 'Tonka Bean', 'Suede']}"
https://www.fragrantica.es/perfume/Al-Haramain-Perfumes/Amber-Oud-Dubai-Night-96481.html#cc222135,,Amber Oud Dubai Night Al Haramain Perfumes,Hombres,"['cítrico', 'oud', 'aromático', 'rosas', 'cálido especiado', 'ámbar', 'dulce', 'avainillado', 'fresco especiado', 'almizclado']",4.55,"{'notas_de_salida': ['azafrán', 'bergamota', 'elemí'], 'notas_de_corazon': ['madera de oud', 'rosa de Bulgaria (rosa Damascena de Bulgaria)', 'lirio de los valles (muguete)'], 'notas_de_base': ['haba tonka', 'ámbar', 'almizcle blanco', 'musgo de roble']}"
https://www.fragrantica.es/perfume/Azzaro/Orange-Tonic-1.html,,Orange Tonic Azzaro,Mujeres,"['cítrico', 'afrutados', 'floral blanco', 'aromático', 'verde', 'dulce', 'fresco especiado']",3.43,"{'notas_de_salida': ['naranja', 'bergamota', 'albahaca', 'toronja (pomelo)', 'notas verdes', 'menta', 'limón (lima ácida)'], 'notas_de_corazon': ['madreselva', 'moras azules', 'flores', 'lirio de los valles (muguete)', 'jazmín'], 'notas_de_base': ['miel', 'ámbar', 'cedro', 'almizcle']}"
https://www.fragrantica.es/perfume/Acqua-di-Parma/Colonia-Intensa-1684.html#cc222149,,Colonia Intensa Acqua di Parma,Hombres,"['cítrico', 'cuero', 'fresco', 'herbal', 'aromático', 'cálido especiado', 'amaderado', 'ámbar', 'fresco especiado']",4.26,"{'notas_de_salida': ['bergamota de Calabria', 'jengibre', 'cardamomo', 'limón siciliano (lima siciliana)'], 'notas_de_corazon': ['neroli', 'abrótano', 'mirto'], 'notas_de_base': ['cuero', 'cedro', 'benjuí', 'almizcle', 'pachulí']}"
