url,marca,nombre,genero (desde el titulo),acordes_principales,rating,piramide_olfativa
https://www.fragrantica.es/perfume/Givenchy/Organza-4.html,,Organza Givenchy,Mujeres,"['floral blanco', 'animálico', 'atalcado', 'nardos', 'amaderado', 'avainillado', 'fresco especiado']",3.96,"{'notas_de_salida': ['nuez moscada', 'gardenia', 'flor del naranjo africano', 'notas verdes', 'bergamota'], 'notas_de_corazon': ['nardos', 'jazmín', 'madreselva', 'iris', 'peonía', 'macis'], 'notas_de_base': ['vainilla', 'ámbar', 'notas amaderadas', 'madera de gaiac', 'cedro de Virginia']}"
https://www.fragrantica.es/perfume/Hermes/Terre-d-Hermes-17.html,,Terre d'Hermès Hermès,Hombres,"['cítrico', 'aromático', 'cálido especiado', 'amaderado', 'terrosos', 'fresco especiado']",4.28,"{'notas_de_salida': ['naranja', 'toronja (pomelo)'], 'notas_de_corazon': ['pimienta', 'pelargonio', 'Sílex'], 'notas_de_base': ['vetiver', 'cedro', 'pachulí', 'benjuí']}"
https://www.fragrantica.es/perfume/Guerlain/Parure-47.html,,Parure Guerlain,Mujeres,"['cítrico', 'afrutados', 'florales', 'floral blanco', 'fresco', 'verde', 'rosas', 'amaderado', 'terrosos', 'musgoso']",4.36,"{'notas_de_salida': ['ciruela', 'notas verdes', 'bergamota', 'notas afrutadas', 'cítricos'], 'notas_de_corazon': ['rosa', 'narciso', 'raíz de lirio', 'lila', 'lirio de los valles (muguete)', 'jazmín'], 'notas_de_base': ['musgo de roble', 'cuero', 'especias', 'pachulí', 'ámbar']}"
https://www.fragrantica.es/perfume/Kenzo/Flower-by-Kenzo-Oriental-74.html,,Flower by Kenzo Oriental  Kenzo,Mujeres,"['florales', 'violeta', 'balsámico', 'rosas', 'atalcado', 'cálido especiado', 'ámbar', 'ahumado', 'avainillado', 'fresco especiado']",4.19,"{'notas_de_salida': ['incienso', 'notas florales'], 'notas_de_corazon': ['violeta', 'rosa de Bulgaria (rosa Damascena de Bulgaria)'], 'notas_de_base': ['vainilla', 'pimienta']}"
https://www.fragrantica.es/perfume/Guerlain/Too-Much-67.html,,Too Much Guerlain,Mujeres,"['cítrico', 'floral blanco', 'florales', 'Floral amarillo', 'verde', 'atalcado', 'ámbar', 'fresco especiado']",4.05,"{'notas_de_salida': ['mimosa', 'bergamota'], 'notas_de_corazon': ['mimosa', 'azucena', 'jacinto'], 'notas_de_base': ['narciso', 'benjuí', 'jazmín']}"
https://www.fragrantica.es/perfume/Guerlain/Aqua-Allegoria-Herba-Fresca-60.html,,Aqua Allegoria Herba Fresca Guerlain,Hombres y Mujeres,"['cítrico', 'florales', 'fresco', 'aromático', 'verde', 'fresco especiado']",4.09,"{'notas_de_salida': ['limón (lima ácida)', 'trébol blanco'], 'notas_de_corazon': ['menta', 'té verde'], 'notas_de_base': ['lirio de los valles (muguete)', 'ciclamen (violeta persa)']}"
https://www.fragrantica.es/perfume/Hermes/Caleche-23.html,,Caleche Hermès,Mujeres,"['cítrico', 'floral blanco', 'fresco', 'aromático', 'atalcado', 'aldehídico', 'amaderado', 'terrosos', 'iris', 'musgoso']",4.02,"{'notas_de_salida': ['aldehídos', 'ciprés', 'bergamota', 'neroli', 'flor de azahar del naranjo', 'limón (lima ácida)', 'mandarina'], 'notas_de_corazon': ['iris', 'ylang-ylang', 'rosa', 'gardenia', 'jazmín', 'lirio de los valles (muguete)'], 'notas_de_base': ['musgo de roble', 'sándalo', 'vetiver', 'almizcle', 'cedro', 'ámbar', 'haba tonka']}"
https://www.fragrantica.es/perfume/Divine/Divine-42.html,,Divine Divine,Mujeres,"['floral blanco', 'animálico', 'rosas', 'atalcado', 'cálido especiado', 'nardos', 'amaderado', 'terrosos', 'musgoso', 'almizclado']",4.04,"{'notas_de_salida': ['nardos', 'durazno (melocotón)', 'cilantro'], 'notas_de_corazon': ['gardenia', 'jazmín', 'rosa', 'notas especiadas', 'flor de azahar del naranjo', 'pachulí'], 'notas_de_base': ['musgo de roble', 'almizcle', 'sándalo', 'vainilla']}"
https://www.fragrantica.es/perfume/Kenzo/Flower-by-Kenzo-72.html,,Flower by Kenzo Kenzo,Mujeres,"['ahumado', 'florales', 'balsámico', 'rosas', 'atalcado', 'ámbar', 'dulce', 'violeta', 'avainillado', 'almizclado']",3.62,"{'notas_de_salida': ['rosa de Bulgaria (rosa Damascena de Bulgaria)', 'flor del espino', 'grosellas negras', 'mandarina'], 'notas_de_corazon': ['violeta de Parma', 'rosa', 'opopónaco', 'jazmín'], 'notas_de_base': ['vainilla', 'almizcle blanco', 'incienso']}"
https://www.fragrantica.es/perfume/Yves-Saint-Laurent/Nu-95.html,,Nu Yves Saint Laurent,Mujeres,"['florales', 'balsámico', 'aromático', 'atalcado', 'cálido especiado', 'amaderado', 'ámbar', 'ahumado', 'fresco especiado', 'almizclado']",4.27,"{'notas_de_salida': ['cardamomo', 'bergamota'], 'notas_de_corazon': ['pimienta negra', 'incienso', 'orquídea', 'jazmín'], 'notas_de_base': ['sándalo', 'vetiver', 'almizcle', 'Incienso']}"
https://www.fragrantica.es/perfume/Aramis/Tuscany-Per-Donna-122.html,,Tuscany Per Donna Aramis,Mujeres,"['cítrico', 'afrutados', 'floral blanco', 'florales', 'verde', 'atalcado', 'cálido especiado', 'amaderado', 'ámbar', 'dulce']",4.28,"{'notas_de_salida': ['ciruela', 'durazno (melocotón)', 'jacinto', 'hierba verde', 'mandarina', 'toronja (pomelo)', 'bergamota'], 'notas_de_corazon': ['clavel', 'ylang-ylang', 'flor de azahar del naranjo', 'jazmín', 'rosa', 'violeta', 'madreselva', 'lirio de los valles (muguete)'], 'notas_de_base': ['sándalo', 'styrax', 'ámbar', 'vainilla', 'almizcle', 'cedro']}"
https://www.fragrantica.es/perfume/Angel-Schlesser/Angel-Schlesser-Femme-31.html,,Angel Schlesser Femme Angel Schlesser,Mujeres,"['cítrico', 'floral blanco', 'fresco', 'herbal', 'aromático', 'cálido especiado', 'amaderado', 'fresco especiado', 'almizclado']",3.89,"{'notas_de_salida': ['enebro de Virginia', 'bergamota', 'mandarina', 'flor de azahar del naranjo'], 'notas_de_corazon': ['notas amaderadas', 'pimiento morrón', 'lirio de los valles (muguete)'], 'notas_de_base': ['salvia', 'almizcle', 'cardamomo']}"
https://www.fragrantica.es/perfume/Caron/Tabac-Blond-29.html,,Tabac Blond Caron,Mujeres,"['florales', 'cuero', 'Floral amarillo', 'aromático', 'atalcado', 'cálido especiado', 'amaderado', 'terrosos', 'dulce', 'iris']",4.29,"{'notas_de_salida': ['clavel', 'cuero', 'flor del tilo'], 'notas_de_corazon': ['iris', 'ylang-ylang', 'vetiver'], 'notas_de_base': ['vainilla', 'almizcle', 'pachulí', 'cedro de Virginia']}"
https://www.fragrantica.es/perfume/Guerlain/Aqua-Allegoria-Gentiana-58.html,,Aqua Allegoria Gentiana Guerlain,Mujeres,"['cítrico', 'florales', 'aromático', 'atalcado', 'amaderado', 'dulce', 'fresco especiado', 'almizclado']",4.01,"{'notas_de_salida': ['toronja (pomelo)', 'lima (limón verde)', 'bergamota', 'naranja'], 'notas_de_corazon': ['genciana', 'pera'], 'notas_de_base': ['almizcle', 'sándalo']}"
https://www.fragrantica.es/perfume/Elizabeth-Arden/Red-Door-86.html,,Red Door Elizabeth Arden,Mujeres,"['florales', 'floral blanco', 'rosas', 'atalcado', 'cálido especiado', 'amaderado', 'ámbar', 'nardos', 'dulce', 'amielado']",3.3,"{'notas_de_salida': ['rosa', 'ciruela', 'flor de azahar del naranjo', 'violeta', 'durazno (melocotón)', 'anís'], 'notas_de_corazon': ['miel', 'clavel', 'rosa', 'nardos', 'ylang-ylang', 'jazmín', 'azucena', 'lirio de los valles (muguete)', 'fresia', 'orquídea'], 'notas_de_base': ['sándalo', 'ámbar', 'benjuí', 'almizcle', 'heliotropo', 'vetiver', 'cedro']}"
https://www.fragrantica.es/perfume/Lattafa-Perfumes/Fakhar-Extrait-85092.html#cc222138,,Fakhar Extrait Lattafa Perfumes,Hombres,"['cítrico', 'floral blanco', 'animálico', 'aromático', 'cálido especiado', 'nardos', 'ámbar', 'amaderado', 'especiado suave', 'almizclado']",4.31,"{'notas_de_salida': ['toronja (pomelo)', 'cardamomo', 'pimienta rosa'], 'notas_de_corazon': ['nardos', 'notas solares', 'abrótano'], 'notas_de_base': ['ámbar', 'cuero', 'ládano', 'cachemira']}"
https://www.fragrantica.es/perfume/Guerlain/Aqua-Allegoria-Lavande-Velours-61.html,,Aqua Allegoria Lavande Velours Guerlain,Hombres y Mujeres,"['lavanda', 'florales', 'herbal', 'aromático', 'atalcado', 'amaderado', 'violeta', 'iris', 'fresco especiado']",4.07,"{'notas_de_salida': [], 'notas_de_corazon': ['lavanda', 'iris', 'violeta'], 'notas_de_base': ['sándalo', 'vainilla']}"
https://www.fragrantica.es/perfume/Britney-Spears/Curious-141.html,,Curious Britney Spears,Mujeres,"['afrutados', 'florales', 'floral blanco', 'fresco', 'acuático', 'atalcado', 'nardos', 'amaderado', 'dulce', 'almizclado']",3.76,"{'notas_de_salida': ['magnolia', 'pera', 'flor de loto'], 'notas_de_corazon': ['jazmín', 'nardos', 'ciclamen (violeta persa)'], 'notas_de_base': ['almizcle', 'vainilla', 'maderas blancas', 'sándalo']}"
https://www.fragrantica.es/perfume/Hermes/Bel-Ami-25.html,,Bel Ami Hermès,Hombres,"['cítrico', 'florales', 'cuero', 'animálico', 'aromático', 'cálido especiado', 'amaderado', 'terrosos', 'ámbar', 'musgoso']",4.39,"{'notas_de_salida': ['salvia', 'bergamota', 'cardamomo', 'mandarina', 'limón (lima ácida)'], 'notas_de_corazon': ['clavel', 'pachulí', 'cedro', 'raíz de lirio', 'albahaca', 'jazmín'], 'notas_de_base': ['cuero', 'musgo de roble', 'styrax', 'vetiver', 'ámbar', 'vainilla', 'coco']}"
https://www.fragrantica.es/perfume/Maison-Crivelli/Tubereuse-Astrale-90733.html#cc222140,,Tubéreuse Astrale Maison Crivelli,Hombres y Mujeres,"['afrutados', 'floral blanco', 'florales', 'animálico', 'atalcado', 'cálido especiado', 'nardos', 'canela', 'avainillado', 'almizclado']",3.98,"{'notas_de_salida': ['canela'], 'notas_de_corazon': ['nardos', 'osmanto (olivo oloroso)'], 'notas_de_base': ['vainilla', 'almizcle']}"
https://www.fragrantica.es/perfume/Guerlain/Shalimar-Legere-54.html,,Shalimar Legere Guerlain,Mujeres,"['cítrico', 'aromático', 'atalcado', 'ámbar', 'iris', 'avainillado', 'fresco especiado']",4.25,"{'notas_de_salida': ['limón (lima ácida)', 'bergamota'], 'notas_de_corazon': ['naranja', 'iris', 'jazmín'], 'notas_de_base': ['vainilla', 'ámbar']}"
https://www.fragrantica.es/perfume/Guerlain/Shalimar-Eau-de-Parfum-53.html,,Shalimar Eau de Parfum Guerlain,Mujeres,"['cítrico', 'cuero', 'balsámico', 'animálico', 'atalcado', 'cálido especiado', 'ámbar', 'amaderado', 'ahumado', 'avainillado']",3.99,"{'notas_de_salida': ['cítricos', 'bergamota', 'limón (lima ácida)', 'cedro', 'mandarina'], 'notas_de_corazon': ['iris', 'pachulí', 'vetiver', 'jazmín', 'rosa'], 'notas_de_base': ['vainilla', 'incienso', 'cuero', 'opopónaco', 'algalia (civet)', 'sándalo', 'haba tonka', 'almizcle']}"
https://www.fragrantica.es/perfume/Elizabeth-Arden/Arden-Beauty-88.html,,Arden Beauty Elizabeth Arden,Mujeres,"['cítrico', 'afrutados', 'florales', 'floral blanco', 'aromático', 'verde', 'acuático', 'atalcado', 'dulce', 'fresco especiado']",3.7,"{'notas_de_salida': ['notas verdes', 'flor de arroz', 'iris', 'bergamota'], 'notas_de_corazon': ['flor de loto', 'ruibarbo', 'azucena', 'jengibre', 'orquídea'], 'notas_de_base': ['almizcle', 'sándalo', 'ámbar']}"
https://www.fragrantica.es/perfume/Bvlgari/Eau-Parfumee-au-The-Rouge-146.html,,Eau Parfumee au The Rouge Bvlgari,Hombres y Mujeres,"['cítrico', 'afrutados', 'fresco', 'verde', 'amaderado', 'dulce', 'especiado suave', 'nueces', 'fresco especiado', 'almizclado']",4.1,"{'notas_de_salida': ['pimienta rosa', 'bergamota', 'naranja'], 'notas_de_corazon': ['té', 'higo'], 'notas_de_base': ['nuez', 'resina', 'almizcle']}"
https://www.fragrantica.es/perfume/Guerlain/Aqua-Allegoria-Tutti-Kiwi-56.html,,Aqua Allegoria Tutti Kiwi Guerlain,Mujeres,"['cítrico', 'afrutados', 'floral blanco', 'fresco', 'tropical', 'aromático', 'verde', 'amaderado', 'dulce']",3.55,"{'notas_de_salida': ['ruibarbo', 'limón (lima ácida)', 'mandarina'], 'notas_de_corazon': ['kiwi', 'falso jazmín', 'pelargonio'], 'notas_de_base': ['sándalo', 'notas amaderadas', 'vainilla Bourbon']}"
https://www.fragrantica.es/perfume/Givenchy/Givenchy-pour-Homme-Blue-Label-38.html,,Givenchy pour Homme Blue Label Givenchy,Hombres,"['cítrico', 'lavanda', 'herbal', 'aromático', 'cálido especiado', 'amaderado', 'fresco especiado']",3.92,"{'notas_de_salida': ['toronja (pomelo)', 'bergamota'], 'notas_de_corazon': ['pimienta', 'lavanda', 'cardamomo', 'abrótano'], 'notas_de_base': ['cedro', 'vetiver', 'incienso de olíbano (franquincienso)']}"
https://www.fragrantica.es/perfume/Chanel/Les-Exclusifs-de-Chanel-Cuir-de-Russie-1924-98.html,,Les Exclusifs de Chanel Cuir de Russie 1924 Chanel,Mujeres,"['cítrico', 'florales', 'cuero', 'floral blanco', 'animálico', 'aromático', 'atalcado', 'amaderado', 'dulce', 'ahumado']",4.25,"{'notas_de_salida': ['esclarea', 'flor de azahar del naranjo', 'bergamota', 'limón (lima ácida)', 'mandarina'], 'notas_de_corazon': ['iris', 'ylang-ylang', 'clavel', 'vetiver', 'jazmín', 'rosa', 'cedro'], 'notas_de_base': ['cuero', 'abedul', 'tabaco', 'almizcle', 'ámbar', 'heliotropo', 'vainilla']}"
https://www.fragrantica.es/perfume/Givenchy/Very-Irresistible-for-men-34.html,,Very Irresistible for men Givenchy,Hombres,"['cítrico', 'aromático', 'café', 'verde', 'cálido especiado', 'amaderado', 'nueces', 'fresco especiado']",4.21,"{'notas_de_salida': ['menta', 'toronja (pomelo)'], 'notas_de_corazon': ['café', 'sésamo (ajonjolí)'], 'notas_de_base': ['avellana', 'cedro de Virginia']}"
https://www.fragrantica.es/perfume/Angel-Schlesser/Angel-Schlesser-Essential-32.html,,Angel Schlesser Essential Angel Schlesser,Mujeres,"['cítrico', 'afrutados', 'florales', 'fresco', 'aromático', 'rosas', 'atalcado', 'amaderado', 'especiado suave', 'almizclado']",3.73,"{'notas_de_salida': ['grosella roja', 'bergamota'], 'notas_de_corazon': ['peonía', 'fresia', 'violeta', 'rosa de Bulgaria (rosa Damascena de Bulgaria)'], 'notas_de_base': ['sándalo', 'almizcle', 'vetiver', 'cedro']}"
https://www.fragrantica.es/perfume/Guerlain/Aqua-Allegoria-Grosellina-59.html,,Aqua Allegoria Grosellina Guerlain,Mujeres,"['cítrico', 'afrutados', 'fresco', 'verde', 'dulce', 'amargo', 'especiado suave']",4.03,"{'notas_de_salida': ['bergamota', 'limón de Amalfi (lima de Amalfi)', 'mandarina'], 'notas_de_corazon': ['grosella roja', 'té', 'frambuesa'], 'notas_de_base': []}"
https://www.fragrantica.es/perfume/Givenchy/Ysatis-36.html,,Ysatis Givenchy,Mujeres,"['floral blanco', 'florales', 'animálico', 'Floral amarillo', 'atalcado', 'cálido especiado', 'aldehídico', 'amaderado', 'dulce', 'almizclado']",4.08,"{'notas_de_salida': ['ylang-ylang', 'aldehídos', 'flor de azahar del naranjo', 'gálbano', 'palo de rosa de Brasil', 'coco', 'bergamota', 'mandarina', 'cítricos'], 'notas_de_corazon': ['nardos', 'jazmín', 'narciso', 'clavel', 'ron', 'iris', 'rosa'], 'notas_de_base': ['miel', 'algalia (civet)', 'musgo de roble', 'sándalo', 'clavos de olor', 'ámbar', 'pachulí', 'almizcle', 'vetiver', 'laureles', 'vainilla']}"
https://www.fragrantica.es/perfume/Kenzo/Flower-by-Kenzo-Le-Parfum-73.html,,Flower by Kenzo Le Parfum Kenzo,Mujeres,"['afrutados', 'florales', 'nueces', 'almendrado', 'rosas', 'atalcado', 'dulce', 'violeta', 'avainillado', 'almizclado']",4.25,"{'notas_de_salida': ['grosellas negras'], 'notas_de_corazon': ['almendra', 'violeta', 'rosa'], 'notas_de_base': ['vainilla', 'almizcle blanco', 'ámbar']}"
https://www.fragrantica.es/perfume/Annayake/Annayake-Pour-Elle-105.html,,Annayake Pour Elle Annayake,Mujeres,"['cítrico', 'florales', 'fresco', 'verde', 'acuático', 'atalcado', 'amaderado', 'ozónico', 'fresco especiado', 'almizclado']",3.96,"{'notas_de_salida': ['té', 'bergamota', 'hojas de higuera'], 'notas_de_corazon': ['flor de loto azul', 'flor silvestre'], 'notas_de_base': ['almizcle', 'notas amaderadas', 'notas amaderadas']}"
https://www.fragrantica.es/perfume/Armand-Basi/Basi-Homme-126.html,,Basi Homme Armand Basi,Hombres,"['lavanda', 'florales', 'aromático', 'atalcado', 'cálido especiado', 'amaderado', 'ámbar', 'dulce', 'avainillado', 'fresco especiado']",4.09,"{'notas_de_salida': ['lavanda', 'canela', 'cardamomo'], 'notas_de_corazon': ['haba tonka', 'nuez moscada', 'incienso', 'lila', 'lirio de los valles (muguete)'], 'notas_de_base': ['vainilla', 'almizcle', 'sándalo', 'cedro']}"
https://www.fragrantica.es/perfume/Memo-Paris/African-Leather-31383.html#cc222143,,African Leather Memo Paris,Hombres y Mujeres,"['pachulí', 'cuero', 'oud', 'animálico', 'aromático', 'cálido especiado', 'amaderado', 'terrosos', 'fresco especiado']",4.27,"{'notas_de_salida': [], 'notas_de_corazon': [], 'notas_de_base': []}"
https://www.fragrantica.com/perfume/Giardini-Di-Toscana/Bianco-Latte-64757.html,,Bianco Latte Giardini Di Toscana,for women and men,"['woody', 'balsamic', 'caramel', 'vanilla', 'powdery', 'honey', 'musky', 'aromatic', 'sweet']",4.11,"{'notas_de_salida': [], 'notas_de_corazon': [], 'notas_de_base': ['Vanilla', 'White Musk']}"
https://www.fragrantica.es/perfume/Kenzo/Kenzo-pour-Homme-77.html,,Kenzo pour Homme Kenzo,Hombres,"['conífera', 'aromático', 'atalcado', 'amaderado', 'marino', 'fresco especiado']",4.07,"{'notas_de_salida': ['notas marinas', 'caoba', 'salvia', 'bergamota', 'limón (lima ácida)'], 'notas_de_corazon': ['pino', 'bayas de enebro', 'clavel', 'nuez moscada', 'rosa', 'lirio de los valles (muguete)', 'alcaravea', 'jazmín', 'durazno (melocotón)', 'raíz de lirio'], 'notas_de_base': ['abeto balsámico', 'sándalo', 'cedro', 'almizcle', 'musgo de roble', 'vetiver', 'ámbar', 'ládano']}"
https://www.fragrantica.es/perfume/Bvlgari/Eau-Parfumee-au-The-Vert-144.html,,Eau Parfumee au The Vert Bvlgari,Hombres y Mujeres,"['cítrico', 'floral blanco', 'fresco', 'aromático', 'verde', 'atalcado', 'cálido especiado', 'amaderado', 'fresco especiado', 'almizclado']",4.01,"{'notas_de_salida': ['bergamota', 'cardamomo', 'limón (lima ácida)', 'cilantro', 'flor de azahar del naranjo', 'mandarina'], 'notas_de_corazon': ['jazmín', 'lirio de los valles (muguete)', 'rosa de Bulgaria (rosa Damascena de Bulgaria)'], 'notas_de_base': ['té verde', 'almizcle', 'cedro', 'sándalo', 'maderas preciosas', 'ámbar']}"
https://www.fragrantica.es/perfume/Maison-Alhambra/Como-Moiselle-95510.html#cc222139,,Como Moiselle Maison Alhambra,Mujeres,"['cítrico', 'pachulí', 'aromático', 'cálido especiado', 'amaderado', 'terrosos', 'dulce', 'avainillado', 'fresco especiado']",4.27,"{'notas_de_salida': ['naranja', 'bergamota', 'mandarina', 'flor de azahar del naranjo'], 'notas_de_corazon': ['rosa turca', 'jazmín', 'mimosa', 'ylang-ylang'], 'notas_de_base': ['pachulí', 'vetiver', 'haba tonka', 'almizcle blanco', 'vainilla', 'opopónaco']}"
https://www.fragrantica.es/perfume/Yves-Saint-Laurent/Paris-94.html,,Paris Yves Saint Laurent,Mujeres,"['florales', 'floral blanco', 'Floral amarillo', 'verde', 'rosas', 'atalcado', 'amaderado', 'violeta', 'iris', 'fresco especiado']",3.87,"{'notas_de_salida': ['rosa', 'mimosa', 'jacinto', 'geranio', 'notas verdes', 'flor de azahar del naranjo', 'capuchina', 'flor del espino', 'casia', 'bergamota'], 'notas_de_corazon': ['rosa', 'violeta', 'azucena', 'flor de azahar del limero', 'ylang-ylang', 'lirio de los valles (muguete)', 'jazmín', 'raíz de lirio'], 'notas_de_base': ['iris', 'almizcle', 'heliotropo', 'sándalo', 'musgo de roble', 'ámbar', 'cedro']}"
https://www.fragrantica.es/perfume/Gucci/Envy-97.html,,Envy Gucci,Mujeres,"['cítrico', 'afrutados', 'florales', 'floral blanco', 'fresco', 'verde', 'atalcado', 'amaderado', 'terrosos', 'fresco especiado']",4.12,"{'notas_de_salida': ['bergamota', 'fresia', 'piña', 'magnolia', 'durazno (melocotón)'], 'notas_de_corazon': ['lirio de los valles (muguete)', 'jacinto', 'jazmín', 'iris', 'violeta', 'rosa'], 'notas_de_base': ['musgo de roble', 'jazmín', 'cedro', 'almizcle', 'sándalo']}"
https://www.fragrantica.es/perfume/Boucheron/Initial-134.html,,Initial Boucheron,Mujeres,"['afrutados', 'pachulí', 'florales', 'fresco', 'aromático', 'cálido especiado', 'amaderado', 'dulce', 'amielado', 'fresco especiado']",4.08,"{'notas_de_salida': ['pimienta', 'casis (grosellero negro)', 'hojas del grosellero rojo', 'mandarina'], 'notas_de_corazon': ['pachulí', 'rosa', 'jazmín', 'flor silvestre'], 'notas_de_base': ['miel', 'almizcle', 'almendra']}"
https://www.fragrantica.es/perfume/Elizabeth-Arden/5th-Avenue-After-Five-82.html,,5th Avenue After Five Elizabeth Arden,Mujeres,"['afrutados', 'floral blanco', 'cuero', 'florales', 'aromático', 'atalcado', 'cálido especiado', 'amaderado', 'ahumado', 'almizclado']",3.57,"{'notas_de_salida': ['madreselva', 'ciruela', 'cilantro', 'bergamota'], 'notas_de_corazon': ['lirio de los valles (muguete)', 'flor de loto de la India', 'jazmín', 'azafrán'], 'notas_de_base': ['abedul', 'almizcle', 'sándalo', 'haba tonka']}"
https://www.fragrantica.com/perfume/Lattafa-Perfumes/Khamrah-75805.html,,Khamrah Lattafa Perfumes,for women and men,"['woody', 'vanilla', 'cinnamon', 'fruity', 'amber', 'warm spicy', 'sweet', 'fresh spicy']",4.33,"{'notas_de_salida': [], 'notas_de_corazon': [], 'notas_de_base': ['Vanilla', 'Tonka Bean', 'Amberwood', 'Myrrh', 'Benzoin', 'Akigalawood']}"
https://www.fragrantica.es/perfume/Azzaro/Visit-for-Women-30.html,,Visit for Women Azzaro,Mujeres,"['cítrico', 'floral blanco', 'aromático', 'rosas', 'cálido especiado', 'ámbar', 'amaderado', 'avainillado', 'fresco especiado', 'almizclado']",3.87,"{'notas_de_salida': ['pimienta', 'hojas de naranja'], 'notas_de_corazon': ['maderas preciosas', 'rosa', 'jazmín de la India', 'cedro de Virginia'], 'notas_de_base': ['haba tonka', 'benjuí', 'ámbar', 'almizcle']}"
https://www.fragrantica.es/perfume/Banana-Republic/Banana-Republic-W-129.html,,Banana Republic W Banana Republic,Mujeres,"['cítrico', 'afrutados', 'floral blanco', 'florales', 'fresco', 'verde', 'atalcado', 'dulce', 'almizclado']",3.77,"{'notas_de_salida': ['clementina'], 'notas_de_corazon': ['lirio de los valles (muguete)'], 'notas_de_base': ['almizcle']}"
